,Unnamed: 0,bodyId,type,class,subclass,hemilineage,size,predictedNt,predictedNtProb,ntAcetylcholineProb,ntGabaProb,ntGlutamateProb,somaSide,motor module,step contribution
2423,2423,20612,ltm1-tibia MN,motor neuron,fl,15B,614689513,glutamate,0.3741626143455505,0.1635029017925262,0.3612253963947296,0.3903063237667084,LHS,substrate grip,other
2424,2424,20615,Sternotrochanter MN,motor neuron,fl,TBD,1022896332,glutamate,0.4577549695968628,0.1811173856258392,0.1706962287425995,0.4650734364986419,RHS,,
2425,2425,20623,IN08A050,intrinsic neuron,IR,08A,383489834,glutamate,0.8842775821685791,0.0320462025701999,0.0734906941652298,0.8842775821685791,RHS,,
2426,2426,20629,IN16B064,intrinsic neuron,IR,16B,628833901,glutamate,0.9235150814056396,0.0183824189007282,0.0567017905414104,0.9235150814056396,LHS,,
2427,2427,20640,IN09A027,intrinsic neuron,II,09A,611013098,glutamate,0.5790365934371948,0.0034401882439851,0.4122191965579986,0.5790365934371948,LHS,,
2428,2428,20646,IN13B070,intrinsic neuron,CR,13B,558017327,gaba,0.7875149846076965,0.0020590885542333,0.7891364097595215,0.207030713558197,RHS,,
2429,2429,20647,DNxn119,descending neuron,xn,,517900860,acetylcholine,0.9687798619270324,0.9687798619270324,0.0053375526331365,0.0245394296944141,,,
2430,2430,20649,DNxn127,descending neuron,xn,,516664256,acetylcholine,0.960686445236206,0.960686445236206,0.006396276410669,0.0267920214682817,,,
2431,2431,20652,IN16B076,intrinsic neuron,IR,16B,527423846,glutamate,0.8543195724487305,0.0369245186448097,0.1056410446763038,0.8543195724487305,LHS,,
2432,2432,20654,IN13A049,intrinsic neuron,IR,13A,554460616,gaba,0.6508232951164246,0.011761987581849,0.6508232951164246,0.3259522616863251,LHS,,
2433,2433,20673,Tr flexor MN,motor neuron,fl,24B.25B,1054868803,glutamate,0.4030022025108337,0.200652003288269,0.134593591094017,0.462037056684494,RHS,femur/tr flex,stance
2434,2434,20678,DNxl079,descending neuron,xl,,558331541,acetylcholine,0.9237756133079528,0.9237756133079528,0.0176305305212736,0.0523342080414295,,,
2435,2435,20686,IN12B044,intrinsic neuron,BI,12B,619669717,gaba,0.9341416358947754,0.0041421917267143,0.9341416358947754,0.0531111918389797,RHS,,
2436,2436,20692,IN13A035,intrinsic neuron,IR,13A,646728992,gaba,0.6897615790367126,0.0055459272116422,0.6913633346557617,0.3013559281826019,LHS,,
2437,2437,20694,IN12B043,intrinsic neuron,CR,12B,639640089,gaba,0.8648869395256042,0.0079021137207746,0.8648869395256042,0.1247215270996093,LHS,,
2438,2438,20695,IN19A114,intrinsic neuron,BI,19A,410648919,gaba,0.577782392501831,0.0715075060725212,0.577782392501831,0.3098230957984924,RHS,,
2439,2439,20696,IN13B070,intrinsic neuron,CR,13B,513867229,gaba,0.781471312046051,0.0079837394878268,0.781471312046051,0.209301009774208,LHS,,
2440,2440,20703,IN23B037,intrinsic neuron,BR,23B,639481428,acetylcholine,0.9094263911247252,0.9094263911247252,0.0184808298945426,0.0654374957084655,RHS,,
2441,2441,20711,IN16B070,intrinsic neuron,BR,16B,514945900,glutamate,0.9275723695755004,0.0169082581996917,0.0539922527968883,0.9275723695755004,RHS,,
2442,2442,20712,IN19A077,intrinsic neuron,IR,19A,515316540,gaba,0.55246502161026,0.0296100042760372,0.55246502161026,0.383359432220459,RHS,,
2443,2443,20714,IN01B019,intrinsic neuron,IR,01B,629837643,gaba,0.6286002397537231,0.00185127556324,0.629418671131134,0.367326021194458,RHS,,
2444,2444,20717,IN03A078,intrinsic neuron,IR,03A,532820681,acetylcholine,0.9005658626556396,0.9005658626556396,0.0185147933661937,0.0774749442934989,LHS,,
2445,2445,20727,IN02A033,intrinsic neuron,IR,02A,500589710,glutamate,0.8897018432617188,0.0160443075001239,0.0881015583872795,0.8897018432617188,RHS,,
2446,2446,20735,IN01B019,intrinsic neuron,IR,01B,662469126,gaba,0.7729195356369019,0.0035987310111522,0.7729195356369019,0.2161145210266113,LHS,,
2447,2447,20755,IN16B055,intrinsic neuron,BR,16B,668695565,glutamate,0.9517139196395874,0.0166046433150768,0.0267247632145881,0.9538623094558716,LHS,,
2448,2448,20756,IN12B044,intrinsic neuron,BI,12B,530232088,gaba,0.9502346515655518,0.0050153764896094,0.9502346515655518,0.0440141819417476,LHS,,
2449,2449,20758,IN16B058,intrinsic neuron,BR,16B,581343940,glutamate,0.9514995217323304,0.0093183955177664,0.0321037285029888,0.9517667293548584,RHS,,
2450,2450,20767,IN08A034,intrinsic neuron,BR,08A,539599506,glutamate,0.7197651267051697,0.0590749830007553,0.2076810896396637,0.7197651267051697,RHS,,
2451,2451,20771,IN23B020,intrinsic neuron,BR,23B,715409560,acetylcholine,0.8596625924110413,0.8596625924110413,0.0483241938054561,0.0891748219728469,RHS,,
2452,2452,20773,SNpp19,sensory neuron,hair plate,,679207771,acetylcholine,0.788525402545929,0.788525402545929,0.022139735519886,0.181508183479309,,,
2453,2453,20775,IN12B058,intrinsic neuron,CR,12B,485141137,gaba,0.8742859363555908,0.0115018505603075,0.8739058375358582,0.1119823455810546,LHS,,
2454,2454,20778,AN08B096,ascending neuron,BA,08B,515658864,acetylcholine,0.9375714063644408,0.9375714063644408,0.0154351536184549,0.0380543693900108,LHS,,
2455,2455,20781,IN13B066,intrinsic neuron,CR,13B,518026143,gaba,0.8586821556091309,0.0028134228195995,0.8586821556091309,0.1364780515432357,LHS,,
2456,2456,20782,DNfl034,descending neuron,fl,,510976679,acetylcholine,0.9736489057540894,0.9736489057540894,0.0046162856742739,0.0179733261466026,,,
2457,2457,20785,IN20A.22A026,intrinsic neuron,IR,20A.22A,473778023,acetylcholine,0.763024628162384,0.763024628162384,0.0692298784852027,0.1561364829540252,LHS,,
2458,2458,20791,IN04B065,intrinsic neuron,BR,04B,684545897,acetylcholine,0.861967146396637,0.8641642928123474,0.0406578630208969,0.0883527919650077,RHS,,
2459,2459,20792,IN13A060,intrinsic neuron,IR,13A,510447478,gaba,0.9328714609146118,0.0020633561071008,0.9328714609146118,0.0602451376616954,LHS,,
2460,2460,20799,DNxn130,descending neuron,xn,,559076692,acetylcholine,0.966791331768036,0.966791331768036,0.0055185533128678,0.0241431649774312,,,
2461,2461,20800,IN13A058,intrinsic neuron,IR,13A,523619578,gaba,0.8997195959091187,0.0021344609558582,0.8997195959091187,0.0922602415084838,LHS,,
2462,2462,20802,IN19A080,intrinsic neuron,II,19A,512772487,gaba,0.732090950012207,0.0259878411889076,0.732090950012207,0.2077692747116089,RHS,,
2463,2463,20805,IN08A036,intrinsic neuron,IR,08A,581296376,glutamate,0.8280597925186157,0.0297894924879074,0.1381944566965103,0.8280597925186157,LHS,,
2464,2464,20807,IN10B034,intrinsic neuron,BI,10B,373108815,acetylcholine,0.8529974818229675,0.8529974818229675,0.0328866653144359,0.1034271493554115,RHS,,
2465,2465,20811,IN13B065,intrinsic neuron,CR,13B,521885375,glutamate,0.5737860202789307,0.0026291769463568,0.4206171631813049,0.5737860202789307,LHS,,
2466,2466,20815,IN03A069,intrinsic neuron,IR,03A,641465741,acetylcholine,0.7421234846115112,0.7421234846115112,0.0961169004440307,0.1510626971721649,RHS,,
2467,2467,20818,IN19A122,intrinsic neuron,IR,19A,298589542,gaba,0.58414226770401,0.0439304858446121,0.58414226770401,0.2348724007606506,RHS,,
2468,2468,20820,AN07B071,ascending neuron,BA,07B,523697841,acetylcholine,0.8703308701515198,0.8781649470329285,0.0258555393666028,0.0902232602238655,LHS,,
2469,2469,20823,IN20A.22A041,intrinsic neuron,IR,20A.22A,520218410,acetylcholine,0.884292483329773,0.884292483329773,0.0238737612962722,0.0814696177840232,RHS,,
2470,2470,20825,DNxl078,descending neuron,xl,,521462362,acetylcholine,0.9549086689949036,0.9549086689949036,0.0080688120797276,0.0315852761268615,,,
2471,2471,20828,IN16B060,intrinsic neuron,BR,16B,649576603,glutamate,0.9194927215576172,0.0255201868712902,0.0524067841470241,0.9194927215576172,LHS,,
2472,2472,20836,IN04B078,intrinsic neuron,IR,04B,680036732,acetylcholine,0.9785038232803344,0.9785038232803344,0.0048623415641486,0.0106918727979063,LHS,,
2473,2473,20838,IN07B065,intrinsic neuron,BI,07B,513613732,acetylcholine,0.8505886793136597,0.8505886793136597,0.0248252544552087,0.1201729029417038,RHS,,
2474,2474,20843,DNg02,descending neuron,ut,,523557623,acetylcholine,0.8690288066864014,0.8690288066864014,0.0153551073744893,0.1125994175672531,,,
2475,2475,20845,IN20A.22A025,intrinsic neuron,IR,20A.22A,541014251,acetylcholine,0.6269794702529907,0.6269794702529907,0.1096352338790893,0.2545649409294128,RHS,,
2476,2476,20847,DNxl081,descending neuron,xl,,548118386,acetylcholine,0.952908992767334,0.952908992767334,0.0077400268055498,0.034963384270668,,,
2477,2477,20857,IN09A021,intrinsic neuron,IR,09A,816767335,gaba,0.8588320016860962,0.0103652952238917,0.8457280397415161,0.1280942112207412,RHS,,
2478,2478,20866,IN13B065,intrinsic neuron,CR,13B,625889825,gaba,0.5437602400779724,0.0010298098204657,0.5414430499076843,0.4568963646888733,LHS,,
2479,2479,20869,IN02A029,intrinsic neuron,BI,02A,506631306,glutamate,0.8948426842689514,0.0157015472650527,0.0856782272458076,0.8948426842689514,LHS,,
2480,2480,20878,IN16B070,intrinsic neuron,BR,16B,544931643,glutamate,0.905802845954895,0.0151776112616062,0.0763594433665275,0.905802845954895,RHS,,
2481,2481,20882,IN03A073,intrinsic neuron,IR,03A,527255568,acetylcholine,0.8713334798812866,0.8713334798812866,0.0504446923732757,0.0651232972741127,RHS,,
2482,2482,20885,IN04B093,intrinsic neuron,IR,04B,617756909,glutamate,0.491236537694931,0.413728266954422,0.0773995146155357,0.491236537694931,RHS,,
2483,2483,20892,IN07B065,intrinsic neuron,BI,07B,562842231,acetylcholine,0.8408995270729065,0.8408995270729065,0.038532618433237,0.1123106926679611,RHS,,
2484,2484,20896,IN08A036,intrinsic neuron,IR,08A,499615570,glutamate,0.8713357448577881,0.0195015016943216,0.09792510420084,0.8713357448577881,LHS,,
2485,2485,20898,DNut052,descending neuron,ut,,500699152,acetylcholine,0.8652946352958679,0.8652946352958679,0.0258238986134529,0.100326120853424,,,
2486,2486,20904,DNfl034,descending neuron,fl,,511547359,acetylcholine,0.9792753458023072,0.9792753458023072,0.0023563378490507,0.016698807477951,,,
2487,2487,20919,IN16B076,intrinsic neuron,IR,16B,503652285,glutamate,0.8395614624023438,0.0655599161982536,0.0928450971841812,0.8395614624023438,RHS,,
2488,2488,20921,IN03A080,intrinsic neuron,IR,03A,598268158,acetylcholine,0.8869259357452393,0.8832250833511353,0.0255690868943929,0.0737387463450431,LHS,,
2489,2489,20924,IN18B032,intrinsic neuron,BI,18B,1543182825,glutamate,0.7176194190979004,0.1782987862825393,0.0794643461704254,0.7195942997932434,LHS,,
2490,2490,20930,IN02A029,intrinsic neuron,BI,02A,533458326,glutamate,0.8699962496757507,0.0254239402711391,0.1028594225645065,0.8699962496757507,LHS,,
2491,2491,20932,IN04B100,intrinsic neuron,IR,04B,615419125,acetylcholine,0.6094116568565369,0.6094116568565369,0.1226889789104461,0.2441855669021606,LHS,,
2492,2492,20937,IN20A.22A035,intrinsic neuron,IR,20A.22A,507613745,acetylcholine,0.8199180364608765,0.8199180364608765,0.0296373423188924,0.1450093388557434,LHS,,
2493,2493,20940,IN13A008,intrinsic neuron,IR,13A,2718890215,gaba,0.6988635659217834,0.0093771973624825,0.6988635659217834,0.2695918679237366,RHS,,
2494,2494,20949,IN16B083,intrinsic neuron,IR,16B,509815806,glutamate,0.8746510148048401,0.0243323352187871,0.1000239625573158,0.8746510148048401,RHS,,
2495,2495,20953,DNfl033,descending neuron,fl,,436037682,acetylcholine,0.9778832197189332,0.9778832197189332,0.0031262515112757,0.0155113870278,,,
2496,2496,20958,IN16B055,intrinsic neuron,BR,16B,631610254,glutamate,0.7432267665863037,0.0213152095675468,0.0165848694741725,0.9615334868431092,LHS,,
2497,2497,20961,IN12B052,intrinsic neuron,CR,12B,503032043,gaba,0.8709112405776978,0.0025549328420311,0.8709112405776978,0.1259668320417404,RHS,,
2498,2498,20965,IN20A.22A026,intrinsic neuron,IR,20A.22A,519517359,acetylcholine,0.7104727625846863,0.7104727625846863,0.0744563639163971,0.2073103487491607,LHS,,
2499,2499,20968,IN20A.22A018,intrinsic neuron,IR,20A.22A,508750443,glutamate,0.400804191827774,0.3303966820240021,0.2537535429000854,0.400804191827774,LHS,,
2500,2500,20974,IN20A.22A069,intrinsic neuron,IR,20A.22A,511029573,acetylcholine,0.7527364492416382,0.7527364492416382,0.0974011123180389,0.1462493538856506,LHS,,
2501,2501,20978,DNxl077,descending neuron,xl,,548258952,acetylcholine,0.9430003762245178,0.9430003762245178,0.0153405284509062,0.0374738201498985,,,
2502,2502,20979,IN20A.22A039,intrinsic neuron,IR,20A.22A,513438176,acetylcholine,0.8521815538406372,0.8521815538406372,0.042140070348978,0.1001928225159645,RHS,,
2503,2503,21001,IN04B095,intrinsic neuron,IR,04B,561498619,acetylcholine,0.9581738114356996,0.9581738114356996,0.0066863456740975,0.0328010469675064,RHS,,
2504,2504,21004,DNxl076,descending neuron,xl,,539339336,acetylcholine,0.9720808267593384,0.9720808267593384,0.0062755262479186,0.0184439681470394,,,
2505,2505,21006,IN03A051,intrinsic neuron,BR,03A,739884873,acetylcholine,0.8714120984077454,0.8666498064994812,0.0435969047248363,0.0853491127490997,RHS,,
2506,2506,21007,IN13A047,intrinsic neuron,IR,13A,637435520,gaba,0.6862931847572327,0.0045934040099382,0.6862931847572327,0.302704781293869,LHS,,
2507,2507,21020,AN07B071,ascending neuron,BA,07B,500382167,acetylcholine,0.851302981376648,0.851302981376648,0.0352362357079982,0.1020890474319458,RHS,,
2508,2508,21028,IN20A.22A008,intrinsic neuron,IR,20A.22A,755341914,acetylcholine,0.8932881355285645,0.8932881355285645,0.0205855853855609,0.0791400074958801,LHS,,
2509,2509,21069,DNlt011,descending neuron,lt,,491393418,acetylcholine,0.950077474117279,0.950077474117279,0.0162376128137111,0.030046172440052,,,
2510,2510,21071,DNfl037,descending neuron,fl,,538547339,acetylcholine,0.7293961644172668,0.7293961644172668,0.0645697936415672,0.199983924627304,,,
2511,2511,21073,IN12B052,intrinsic neuron,CR,12B,484510384,gaba,0.8392873406410217,0.0083767222240567,0.8417105674743652,0.1426845043897628,LHS,,
2512,2512,21079,IN09A040,intrinsic neuron,II,09A,510452103,glutamate,0.608796238899231,0.0085364049300551,0.3751599192619324,0.608796238899231,RHS,,
2513,2513,21082,IN20A.22A032,intrinsic neuron,IR,20A.22A,503592372,acetylcholine,0.9173452258110046,0.9173452258110046,0.0206582657992839,0.0591296851634979,RHS,,
2514,2514,21085,IN07B065,intrinsic neuron,BI,07B,498889898,acetylcholine,0.9056452512741088,0.9056452512741088,0.0161083824932575,0.0728426277637481,LHS,,
2515,2515,21091,IN20A.22A011,intrinsic neuron,BR,20A.22A,642934163,acetylcholine,0.676360547542572,0.676360547542572,0.069841556251049,0.2409210354089737,LHS,,
2516,2516,21095,IN16B077,intrinsic neuron,IR,16B,662856769,glutamate,0.973449409008026,0.0046497844159603,0.0192423742264509,0.973449409008026,LHS,,
2517,2517,21098,IN09A045,intrinsic neuron,BI,09A,495171851,gaba,0.9375624656677246,0.0086464937776327,0.9375624656677246,0.0515973716974258,RHS,,
2518,2518,21101,IN13A060,intrinsic neuron,BR,13A,514143519,gaba,0.9433801174163818,0.0045328424312174,0.9433801174163818,0.0498240329325199,LHS,,
2519,2519,21103,AN07B062,ascending neuron,BA,07B,485333766,acetylcholine,0.7947676181793213,0.7947676181793213,0.0524371154606342,0.1463139951229095,LHS,,
2520,2520,21109,IN16B083,intrinsic neuron,IR,16B,507594012,glutamate,0.9135106205940248,0.0135963764041662,0.0683657974004745,0.9135106205940248,LHS,,
2521,2521,21117,IN20A.22A037,intrinsic neuron,IR,20A.22A,502845662,acetylcholine,0.7927303314208984,0.7927303314208984,0.0688850060105323,0.1330723464488983,RHS,,
2522,2522,21118,IN12B044,intrinsic neuron,BI,12B,514161342,gaba,0.9553707242012024,0.0065721138380467,0.9553707242012024,0.0357123389840126,LHS,,
2523,2523,21124,DNxl075,descending neuron,xl,,492364309,acetylcholine,0.9623836278915404,0.9623836278915404,0.0058988709934055,0.0300670377910137,,,
2524,2524,21134,IN04B081,intrinsic neuron,IR,04B,618809264,acetylcholine,0.6422061324119568,0.6422061324119568,0.1202127262949943,0.2265924513339996,RHS,,
2525,2525,21140,IN01B019,intrinsic neuron,IR,01B,623261889,gaba,0.6381046772003174,0.0024242133367806,0.6381046772003174,0.3565540015697479,RHS,,
2526,2526,21142,IN03A080,intrinsic neuron,IR,03A,544914127,acetylcholine,0.864547073841095,0.896824836730957,0.0303606670349836,0.0630680173635482,RHS,,
2527,2527,21148,IN17A079,intrinsic neuron,IR,17A,641765636,acetylcholine,0.8946610689163208,0.8946610689163208,0.0480216480791568,0.0498556829988956,RHS,,
2528,2528,21150,DNxn119,descending neuron,xn,,491107113,acetylcholine,0.9602615237236024,0.9602615237236024,0.008965216577053,0.02285086363554,,,
2529,2529,21154,AN08B106,ascending neuron,BA,08B,495464215,acetylcholine,0.9558814764022828,0.9558814764022828,0.0103785311803221,0.0282335840165615,LHS,,
2530,2530,21155,SNpp45,sensory neuron,hair plate,,299241922,glutamate,0.6485720872879028,0.2080346345901489,0.1139623895287513,0.6485720872879028,,,
2531,2531,21158,DNxn119,descending neuron,xn,,485582787,acetylcholine,0.968847632408142,0.968847632408142,0.0057928352616727,0.0234272424131631,,,
2532,2532,21159,SNpp52,sensory neuron,hair plate,,748697108,glutamate,0.4692182540893554,0.3863052427768707,0.1228259801864624,0.4689901471138,,,
2533,2533,21160,IN04B078,intrinsic neuron,IR,04B,604512842,acetylcholine,0.969668745994568,0.969668745994568,0.0059621506370604,0.0179594010114669,RHS,,
2534,2534,21162,IN20A.22A036,intrinsic neuron,IR,20A.22A,621360860,acetylcholine,0.6137557029724121,0.6137557029724121,0.1048342809081077,0.2785399556159973,LHS,,
2535,2535,21175,IN13B068,intrinsic neuron,CR,13B,491464916,gaba,0.7833676338195801,0.0030536639969795,0.7833676338195801,0.2082910984754562,RHS,,
2536,2536,21182,IN09A045,intrinsic neuron,BI,09A,495967852,gaba,0.9032825827598572,0.0047715953551232,0.9072215557098388,0.0838260278105735,LHS,,
2537,2537,21189,IN04B081,intrinsic neuron,IR,04B,560708159,acetylcholine,0.7810901403427124,0.7810901403427124,0.0630757361650466,0.1485313326120376,LHS,,
2538,2538,21194,IN12B066,intrinsic neuron,BI,12B,488725787,gaba,0.7444286346435547,0.013594021089375,0.7444286346435547,0.2338776290416717,LHS,,
2539,2539,21212,IN04B073,intrinsic neuron,BR,04B,602920426,acetylcholine,0.8548151850700378,0.8538016080856323,0.0554436407983303,0.0811815708875656,RHS,,
2540,2540,21213,IN20A.22A029,intrinsic neuron,IR,20A.22A,446945608,acetylcholine,0.6732693314552307,0.7125459313392639,0.0880593731999397,0.1915511488914489,RHS,,
2541,2541,21235,DNfl032,descending neuron,fl,,487339237,gaba,0.9481855630874634,0.0014906224096193,0.9481855630874634,0.0462488792836666,,,
2542,2542,21241,Sternal posterior rotator MN,motor neuron,fl,20B.21B.22B,1161079791,glutamate,0.41299769282341,0.1100645661354065,0.1531266570091247,0.4579138457775116,RHS,coxa stance,stance
2543,2543,21249,IN20A.22A018,intrinsic neuron,BR,20A.22A,646538175,acetylcholine,0.5617547035217285,0.5617547035217285,0.1506609469652176,0.279067188501358,LHS,,
2544,2544,21250,DNxl076,descending neuron,xl,,500067466,acetylcholine,0.9791659116744996,0.9791659116744996,0.0047663049772381,0.0147349862381815,,,
2545,2545,21270,DNxl078,descending neuron,xl,,484919564,acetylcholine,0.9699512720108032,0.9699512720108032,0.0045389235019683,0.0218126140534877,,,
2546,2546,21277,IN21A083,intrinsic neuron,IR,21A,504067326,glutamate,0.8348982930183411,0.0438494347035884,0.1094593703746795,0.837662398815155,LHS,,
2547,2547,21282,IN03A073,intrinsic neuron,IR,03A,541196663,acetylcholine,0.8175994753837585,0.8175994753837585,0.0443819873034954,0.12200777977705,RHS,,
2548,2548,21284,DNg89,descending neuron,nt,,485093121,acetylcholine,0.9259876608848572,0.9259876608848572,0.0136699322611093,0.0557283163070678,,,
2549,2549,21290,DNnt017,descending neuron,nt,,481421118,gaba,0.9328189492225648,0.0053105014376342,0.9328189492225648,0.0529289282858371,,,
2550,2550,21317,SNpp19,sensory neuron,hair plate,,557318000,acetylcholine,0.8971232771873474,0.8971232771873474,0.021522007882595,0.0778578966856002,,,
2551,2551,21319,IN07B065,intrinsic neuron,BI,07B,488390783,acetylcholine,0.8470081686973572,0.8470081686973572,0.03272320702672,0.1152553558349609,RHS,,
2552,2552,21320,DNfl033,descending neuron,fl,,483399803,acetylcholine,0.973944365978241,0.973944365978241,0.0040662745013833,0.0185740981251001,,,
2553,2553,21322,IN04B081,intrinsic neuron,IR,04B,624732355,acetylcholine,0.761677622795105,0.761677622795105,0.0673810616135597,0.1545492708683014,LHS,,
2554,2554,21340,IN08A036,intrinsic neuron,IR,08A,482554579,glutamate,0.865768313407898,0.0127899227663874,0.1166649535298347,0.865768313407898,LHS,,
2555,2555,21342,IN03A061,intrinsic neuron,IR,03A,593662328,acetylcholine,0.8500446677207947,0.8500446677207947,0.0226213596761226,0.1196674704551696,LHS,,
2556,2556,21344,DNb03,descending neuron,ut,,482182946,acetylcholine,0.9638132452964784,0.9638132452964784,0.005250449758023,0.0279699321836233,,,
2557,2557,21351,IN01A058,intrinsic neuron,BI,01A,585904312,acetylcholine,0.9449965357780457,0.9475671648979188,0.0065810428932309,0.0442315489053726,RHS,,
2558,2558,21358,DNut051,descending neuron,ut,,529989058,acetylcholine,0.9257765412330629,0.9257765412330629,0.0331491082906723,0.0321049094200134,,,
2559,2559,21372,IN13A058,intrinsic neuron,IR,13A,494216561,gaba,0.9203080534934998,0.0073983743786811,0.9237847924232484,0.0669225752353668,LHS,,
2560,2560,21373,IN03A084,intrinsic neuron,IR,03A,579102871,acetylcholine,0.9200361967086792,0.9200361967086792,0.0126674221828579,0.0617885701358318,LHS,,
2561,2561,21375,IN20A.22A039,intrinsic neuron,IR,20A.22A,486449756,acetylcholine,0.8231016397476196,0.8234388828277588,0.0279386527836322,0.1446321606636047,LHS,,
2562,2562,21380,DNxl082,descending neuron,xl,,526545500,acetylcholine,0.9591690897941588,0.9591690897941588,0.0077777099795639,0.0307785961776971,,,
2563,2563,21383,IN20A.22A015,intrinsic neuron,IR,20A.22A,607719957,acetylcholine,0.5525273084640503,0.5525273084640503,0.0893090590834617,0.337981253862381,RHS,,
2564,2564,21386,DNxn119,descending neuron,xn,,493674424,acetylcholine,0.9636547565460204,0.9636547565460204,0.0097399111837148,0.0206835269927978,,,
2565,2565,21399,IN20A.22A017,intrinsic neuron,IR,20A.22A,638688919,acetylcholine,0.858097493648529,0.858097493648529,0.0205461885780096,0.1089162901043891,LHS,,
2566,2566,21412,IN16B094,intrinsic neuron,IR,16B,493456727,glutamate,0.8872277736663818,0.0305646322667598,0.0792318359017372,0.8872277736663818,LHS,,
2567,2567,21416,IN12A056,intrinsic neuron,BI,12A,589332837,acetylcholine,0.947235107421875,0.947235107421875,0.0112554254010319,0.0398212149739265,LHS,,
2568,2568,21431,DNxn172,descending neuron,xn,,486132677,gaba,0.8730496764183044,0.0076765036210417,0.8730496764183044,0.1152252852916717,,,
2569,2569,21440,DNfl032,descending neuron,fl,,458017502,gaba,0.8744937181472778,0.0048992279917001,0.8744937181472778,0.117396056652069,,,
2570,2570,21443,IN20A.22A030,intrinsic neuron,IR,20A.22A,456003312,acetylcholine,0.6063764691352844,0.6063764691352844,0.1071340069174766,0.2728349268436432,RHS,,
2571,2571,21454,DNut050,descending neuron,ut,,474942322,acetylcholine,0.9022535681724548,0.9022535681724548,0.0196885708719491,0.0751263573765754,,,
2572,2572,21472,IN20A.22A035,intrinsic neuron,IR,20A.22A,508803587,acetylcholine,0.83465576171875,0.83465576171875,0.022284597158432,0.1385300606489181,RHS,,
2573,2573,21476,IN13A056,intrinsic neuron,IR,13A,525702453,glutamate,0.489037424325943,0.0162391103804111,0.489037424325943,0.4774163663387298,LHS,,
2574,2574,21477,IN01B021,intrinsic neuron,IR,01B,629239122,glutamate,0.5002408027648926,0.001478539314121,0.4966401755809784,0.5002408027648926,LHS,,
2575,2575,21483,IN03A085,intrinsic neuron,IR,03A,589942200,acetylcholine,0.8490241765975952,0.8490241765975952,0.0261166580021381,0.1163899898529052,LHS,,
2576,2576,21488,SNpp19,sensory neuron,hair plate,,552600788,acetylcholine,0.8162528276443481,0.8162528276443481,0.0217040441930294,0.1521366983652115,,,
2577,2577,21491,IN17A079,intrinsic neuron,IR,17A,636815227,acetylcholine,0.906079888343811,0.906079888343811,0.0579884946346282,0.029088145121932,LHS,,
2578,2578,21492,IN13B074,intrinsic neuron,CR,13B,564809918,glutamate,0.6639849543571472,0.0147593300789594,0.3088451623916626,0.6651687622070312,LHS,,
2579,2579,21498,AN16B078,ascending neuron,IA,16B,638784013,glutamate,0.9075273871421814,0.0265365783125162,0.0642303749918937,0.9075273871421814,RHS,,
2580,2580,21499,IN04B072,intrinsic neuron,IR,04B,666626248,acetylcholine,0.8197917342185974,0.8197917342185974,0.0348332449793815,0.1352963149547577,LHS,,
2581,2581,21507,IN03A084,intrinsic neuron,IR,03A,491419035,acetylcholine,0.9171215295791626,0.9171215295791626,0.0122736794874072,0.0649903267621994,LHS,,
2582,2582,21519,IN04B081,intrinsic neuron,IR,04B,479318832,acetylcholine,0.548032820224762,0.548032820224762,0.1148416548967361,0.3228753209114074,RHS,,
2583,2583,21523,IN03A085,intrinsic neuron,IR,03A,678990520,acetylcholine,0.7963281869888306,0.7963281869888306,0.0577698275446891,0.1378039568662643,RHS,,
2584,2584,21544,IN12B038,intrinsic neuron,BR,12B,536815093,gaba,0.8520617485046387,0.0234510898590087,0.8520617485046387,0.1213197484612464,LHS,,
2585,2585,21549,AN12B060,ascending neuron,BA,12B,533848169,gaba,0.8993998169898987,0.0098106013610959,0.8993998169898987,0.0896047353744506,RHS,,
2586,2586,21552,AN27X019,ascending neuron,BA,27X,834843312,glutamate,0.4103007316589355,0.3498038947582245,0.2044177800416946,0.408103197813034,RHS,,
2587,2587,21565,DNxl074,descending neuron,xl,,473726302,gaba,0.7333720326423645,0.0311630833894014,0.7333720326423645,0.229433462023735,,,
2588,2588,21567,IN04B066,intrinsic neuron,IR,04B,587441699,acetylcholine,0.9465424418449402,0.9454368352890016,0.0097055649384856,0.0400544479489326,LHS,,
2589,2589,21576,IN21A047,intrinsic neuron,IR,21A,556262988,glutamate,0.9584259390830994,0.0294359903782606,0.0117829907685518,0.9584259390830994,LHS,,
2590,2590,21581,IN23B062,intrinsic neuron,BI,23B,494202877,acetylcholine,0.8920533657073975,0.8952736258506775,0.0303887799382209,0.0689941719174385,RHS,,
2591,2591,21586,IN20A.22A036,intrinsic neuron,IR,20A.22A,593670525,acetylcholine,0.6617943048477173,0.6617943048477173,0.0775559619069099,0.2566092908382416,LHS,,
2592,2592,21587,IN12B050,intrinsic neuron,BI,12B,498648800,gaba,0.8736883997917175,0.0189907178282737,0.8736883997917175,0.1023813933134079,LHS,,
2593,2593,21588,IN20A.22A035,intrinsic neuron,IR,20A.22A,593271027,acetylcholine,0.6563340425491333,0.6563340425491333,0.0631212666630745,0.2752916812896728,LHS,,
2594,2594,21594,IN20A.22A036,intrinsic neuron,IR,20A.22A,523612681,acetylcholine,0.6738173365592957,0.6738173365592957,0.0737299174070358,0.244609922170639,RHS,,
